,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,rampRate,minRange,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,solarCapacity_MW,battSize_MW,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
860,CCGT,-0.00694477673792,1.2823016833,40.8435360734,55.7811559798,62.2123960197,43.9663586958,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,555129.50442,953.806080394,0.0,0.0,5873270.15676,0.0391327749733,52.8117937994,99923.3107956,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3837.59204339,3803.79842419,3759.87662139,3757.12166608,3774.70736336,3878.07648178,4021.95847983,4114.11859713,4216.70729109,4308.00558663,4374.94705833,4411.06489573,4434.1890066,4458.84334078,4473.36228019,4469.34640625,4442.12388092,4379.31305732,4314.10179987,4271.03344754,4238.96962852,4174.05027747,4061.17653654,3948.82662465,225565.132328,223578.818488,220997.192524,220835.262373,221868.91058,227944.717652,236401.781759,241818.748654,247848.68411,253214.995036,257149.665984,259272.592205,260631.776055,262080.90303,262934.294024,262698.249879,261098.170334,257406.289702,253573.316903,251041.854861,249157.214832,245341.399642,238706.931981,232103.253826,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
861,CCGT,-0.00694477673792,1.2823016833,40.8435360734,53.9571517003,47.2868743435,37.8470315051,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,573895.48001,953.806080394,0.0,0.0,6071814.17851,0.0398078016775,51.0848855594,103301.186402,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3967.3206167,3932.384615,3886.97804968,3884.12996399,3902.31014015,4009.17361861,4157.91950164,4253.19506227,4359.25173426,4453.63633952,4522.84074629,4560.17953565,4584.0853497,4609.57311578,4624.58286329,4620.43123402,4592.28845992,4527.35433648,4459.9386333,4415.41436908,4382.2666429,4315.15271392,4198.46331223,4082.31544745,233190.289582,231136.829037,228467.932031,228300.527883,229369.118238,235650.316027,244393.268485,249993.354216,256227.129714,261774.847067,265842.52831,268037.219373,269442.349999,270940.46425,271822.703854,271578.680311,269924.510588,266107.827111,262145.281891,259528.244582,257579.894899,253635.087296,246776.343575,239949.430189,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
862,CCGT,-0.00694477673792,1.2823016833,40.8435360734,54.7330122848,40.4519507491,39.0316986177,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,565760.300455,953.806080394,0.0,0.0,5985743.97882,0.0395151729561,51.8194452594,101836.854082,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3911.08238745,3876.64161643,3831.87870588,3829.07099285,3846.99345833,3952.34210766,4098.97946308,4192.90445759,4297.45773724,4390.504406,4458.72781484,4495.53731313,4519.10425347,4544.23072108,4559.02769991,4554.93492151,4527.19108158,4463.17742323,4396.71736244,4352.82424604,4320.14640108,4253.98383673,4138.94855024,4024.44712417,229884.73144,227860.379454,225229.315046,225064.283913,226117.726606,232309.886106,240928.903997,246449.606452,252595.015889,258064.092308,262074.112673,264237.693183,265622.905565,267099.783495,267969.517028,267728.952609,266098.231351,262335.650765,258429.276081,255849.33624,253928.60513,250039.716626,243278.19812,236548.058743,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
863,CCGT,-0.00694477673792,1.2823016833,40.8435360734,55.4928169474,56.8515724388,28.8199684767,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,558013.940875,953.806080394,0.0,0.0,5903787.49445,0.0392365303909,52.5388037321,100442.509357,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3857.53205792,3823.56284808,3779.4128289,3776.64355892,3794.32063096,3898.22685226,4042.85645691,4135.49543545,4238.61717722,4330.38985599,4397.6791536,4433.98465822,4457.22892128,4482.01135865,4496.60573804,4492.56899774,4465.20502497,4402.06783819,4336.51774498,4293.22561076,4260.9951891,4195.73851902,4082.27828948,3969.34461077,226737.162071,224740.527404,222145.487388,221982.715852,223021.734864,229129.11165,237630.118411,243075.231706,249136.498528,254530.692647,258485.808028,260619.764911,261986.01104,263442.667636,264300.492825,264063.2222,262454.82869,258743.765156,254890.876344,252346.260899,250451.828337,246616.186285,239947.246126,233309.255455,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
864,CCGT,-0.00694477673792,1.2823016833,40.8435360734,55.844432523,63.3387879246,38.6673554292,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,554500.494965,953.806080394,0.0,0.0,5866615.23673,0.0391101490151,52.8717019833,99810.0890937,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3833.24372167,3799.48839355,3755.61635793,3752.86452422,3770.43029539,3873.68228772,4017.40125509,4109.45694706,4211.9293992,4303.12424592,4369.98986718,4406.06677997,4429.16468924,4453.79108794,4468.29357613,4464.28225253,4437.09057266,4374.35091912,4309.21355163,4266.19399944,4234.16651149,4169.32071965,4056.57487437,3944.35226459,225309.54764,223325.484465,220746.783705,220585.037035,221617.514029,227686.436689,236133.918216,241544.747222,247567.850242,252928.080677,256858.293304,258978.814067,260336.457845,261783.942835,262636.366864,262400.590176,260802.32366,257114.626246,253285.996535,250757.402856,248874.898287,245063.406744,238436.456505,231840.260885,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
865,CCGT,-0.00694477673792,1.2823016833,40.8435360734,51.9868382096,43.1232989937,47.8740010798,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293174.024902,595646.512294,953.806080394,0.175731420788,0.0,6301940.10007,0.040590205302,49.2194647079,107216.372213,0.000362553933204,-0.000637446066794,0.0,0.0,0.0,5.99409926739e-05,0.0362490961574,4117.68444948,4081.44814312,4034.31513955,4031.33941029,4050.20861944,4161.12224906,4315.50563632,4414.39216328,4524.46840828,4622.43021245,4694.25748264,4733.01142097,4757.82327104,4784.27702949,4799.85564999,4795.54667299,4766.33728107,4698.94213897,4628.97136466,4582.75962026,4548.35558741,4478.69802461,4357.58606694,4237.03617055,242028.34153,239898.451968,237128.078758,236953.172005,238062.262187,244581.518861,253655.83129,259468.161597,265938.198664,271696.175821,275918.023146,278195.893521,279654.278931,281209.172067,282124.848761,281871.576668,280154.713521,276193.376835,272080.650211,269364.426569,267342.233971,263247.917224,256129.22549,249043.570469,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
866,CCGT,-0.00694477673792,1.2823016833,40.8435360734,54.0403964889,65.6094947611,38.6536603478,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,573011.441199,953.806080394,0.0,0.0,6062461.04788,0.0397760021154,51.163699032,103142.059416,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3961.20928541,3926.32709975,3880.99047952,3878.14678106,3896.29895216,4002.99781621,4151.51456844,4246.6433649,4352.5366653,4446.77587884,4515.87368191,4553.15495393,4577.02394304,4602.47244731,4617.45907354,4613.31383951,4585.21441704,4520.38031928,4453.06846445,4408.6127862,4375.51612137,4308.50557588,4191.99592462,4076.02697608,232831.079109,230780.781752,228115.995963,227948.849687,229015.793966,235287.316086,244016.800745,249608.260004,255832.432883,261371.604434,265433.019748,267624.33007,269027.296208,270523.102736,271403.983323,271160.335678,269508.714068,265697.909878,261741.468633,259128.462655,257183.114245,253244.383293,246396.204903,239579.807816,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
867,CCGT,-0.00694477673792,1.2823016833,40.8435360734,55.7082785509,58.3221718802,29.764120722,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,555855.723432,953.806080394,0.0,0.0,5880953.55391,0.0391588976347,52.7427958074,100054.030218,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3842.61237158,3808.77454366,3764.79528247,3762.03672313,3779.64542598,3883.14977162,4027.21999573,4119.50067667,4222.22357689,4313.64130863,4380.670353,4416.83543966,4439.98980144,4464.67638835,4479.2143214,4475.19319391,4447.93505614,4385.04206357,4319.74549692,4276.62080268,4244.51503786,4179.51075947,4066.48935741,3953.99246964,225860.216063,223871.303733,221286.300492,221124.158504,222159.158927,228242.914354,236711.041971,242135.095329,248172.919131,253546.250252,257486.068526,259611.771953,260972.733884,262423.756604,263278.264002,263041.911064,261439.7383,257743.027959,253905.040874,251370.26718,249483.16167,245662.35464,239019.207785,232406.890716,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
868,CCGT,-0.00694477673792,1.2823016833,40.8435360734,54.504826427,32.3136816664,19.6101260888,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,568128.870505,953.806080394,0.0,0.0,6010803.44995,0.0396003722588,51.6034062717,102263.196691,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3927.45623447,3892.87127627,3847.92096465,3845.10149705,3863.09899539,3968.88868955,4116.13994603,4210.45815995,4315.44915459,4408.88536562,4477.39439352,4514.35799572,4538.02359967,4563.25525988,4578.11418663,4574.00427371,4546.14428349,4481.86263031,4415.12433277,4371.04745671,4338.23280511,4271.79324948,4156.27636481,4041.29557557,230847.149781,228814.322794,226172.243366,226006.521326,227064.374284,233282.457419,241937.55905,247481.374068,253652.51142,259144.484268,263171.292686,265343.931082,266734.942691,268218.003609,269091.378303,268849.806755,267212.258441,263433.925715,259511.196893,256920.456067,254991.683767,251086.514331,244296.688554,237538.373275,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
869,CCGT,-0.00694477673792,1.2823016833,40.8435360734,52.6206274763,69.9806623254,51.1857687095,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293323.905645,588688.198948,951.264475737,147.515014233,0.0,6228321.14487,0.0403417132747,49.8267004791,105963.875811,0.000299347974817,-0.000700652025181,0.0,0.0,0.266469747733,0.0502908257369,3.7002695788,4071.40274974,4037.99008719,3993.70947892,3990.48212442,4007.07486813,4112.43974942,4263.90752491,4361.57903332,4470.39122041,4567.23951603,4638.08192933,4676.35907738,4700.89256921,4727.02960929,4742.43175921,4738.05722864,4709.06139946,4642.4219472,4573.30498544,4527.66778409,4493.80189775,4425.16997903,4306.00190208,4187.37739003,239308.006068,237344.084014,234741.368261,234551.671535,235526.956138,241720.069716,250623.008964,256363.923181,262759.661733,268452.189331,272616.148957,274865.994659,276308.01879,277844.295924,278749.600069,278492.474883,276788.164479,272871.245563,268808.704144,266126.250865,264135.689323,260101.657657,253097.222911,246124.737703,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
870,CCGT,-0.00694477673792,1.2823016833,40.8435360734,56.1651434301,72.0144659381,40.3692441831,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,551334.218769,953.806080394,0.0,0.0,5833116.03457,0.0389962556033,53.1753406942,99240.1593784,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3811.35535825,3777.79277782,3734.17125773,3731.43513737,3748.90060552,3851.56301437,3994.46132613,4085.99136708,4187.87868704,4278.5527983,4345.03660741,4380.90751593,4403.87353287,4428.35931135,4442.77898829,4438.79056991,4411.75415838,4349.37275712,4284.60733321,4241.83342875,4209.98882228,4145.51330907,4033.41125851,3921.82945568,224022.998279,222050.264385,219486.288371,219325.465297,220352.046702,226386.314956,234785.560169,240165.492576,246154.202827,251483.825589,255391.596147,257500.008436,258849.899876,260289.119523,261136.67609,260902.24572,259313.105531,255646.465391,251839.697696,249325.542645,247453.787443,243664.060055,237074.950639,230516.420228,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
871,CCGT,-0.00694477673792,1.2823016833,40.8435360734,52.9206310448,69.61508179,26.3509870371,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,585135.983144,953.806080394,0.0,0.0,6190738.70167,0.0402121312977,50.1035413372,105324.476966,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4045.02584593,4009.40557636,3963.10966332,3960.20579409,3978.74205308,4087.69859431,4239.35786249,4336.49952118,4444.63345356,4540.86670633,4611.42657308,4649.49669208,4673.87073317,4699.8577109,4715.1614442,4710.92849977,4682.23451216,4616.02856791,4547.29243888,4501.89610797,4468.09913967,4399.67069549,4280.69577731,4162.27300276,237757.630277,235663.949988,232942.7791,232772.096119,233861.616231,240265.839599,249180.034362,254889.805189,261245.677437,266902.054183,271049.406351,273287.083346,274719.735316,276247.192118,277146.711554,276897.908487,275211.339659,271319.90138,267279.744463,264611.449013,262624.938321,258602.866435,251609.785133,244649.157606,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
872,CCGT,-0.00694477673792,1.2823016833,40.8435360734,53.0973503265,49.5119503555,35.706329466,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,583188.526069,953.806080394,0.0,0.0,6170134.6058,0.0401420797555,50.2708534357,104973.934692,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4031.56313908,3996.06142135,3949.91959096,3947.02538643,3965.49995281,4074.09386348,4225.24837733,4322.06672791,4429.84076756,4525.75373558,4596.07876408,4634.02217762,4658.31509671,4684.21558425,4699.46838347,4695.24952718,4666.65103927,4600.66544248,4532.15808193,4486.91283966,4453.22835487,4385.02765512,4266.44871078,4148.42007242,236966.322286,234879.61021,232167.495958,231997.381047,233083.275004,239466.183753,248350.710179,254041.477674,260376.196226,266013.747347,270147.296244,272377.525774,273805.409573,275327.782674,276224.308317,275976.33332,274295.377753,270416.891008,266390.180593,263730.765798,261750.866636,257742.181062,250772.374223,243834.913146,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
873,CCGT,-0.00694477673792,1.2823016833,40.8435360734,53.5178736366,60.6080850835,36.1242335433,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,578606.050108,953.806080394,0.0,0.0,6121652.01014,0.0399772445393,50.6689913006,104149.089019,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3999.88463317,3964.66187458,3918.88260933,3916.01114636,3934.34054655,4042.08116714,4192.04796571,4288.10555413,4395.03274593,4490.19206595,4559.96450684,4597.60977532,4621.71180979,4647.40878105,4662.54172951,4658.35602341,4629.98225165,4564.51514485,4496.54608935,4451.65636717,4418.23656238,4350.57175806,4232.92456245,4115.82334871,235104.330105,233034.014628,230343.211148,230174.432936,231251.794347,237584.548602,246399.263763,252045.315348,258330.258066,263923.511432,268024.580457,270237.285683,271653.949709,273164.360575,274053.841657,273807.815154,272140.067902,268292.056847,264296.986807,261658.468693,259694.126833,255716.940002,248801.899282,241918.950163,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
874,CCGT,-0.00694477673792,1.2823016833,40.8435360734,50.6379630767,61.9426252535,26.0306094259,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,611512.857027,953.806080394,0.0,0.0,6469806.02735,0.0411609279195,47.9423851559,110072.314265,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4227.36830933,4190.1423423,4141.75949308,4138.72472266,4158.09656275,4271.96466818,4430.4604624,4531.98109171,4644.98950658,4745.56078067,4819.30135884,4859.08761009,4884.56038895,4911.71881273,4927.7124107,4923.28865278,4893.301192,4824.11080329,4752.27617365,4704.83345808,4669.51298346,4597.99990854,4473.66181581,4349.90075634,248475.31507,246287.255453,243443.419093,243265.042032,244403.675744,251096.589941,260412.620512,266379.777502,273022.160998,278933.516997,283267.824314,285606.371749,287103.605084,288699.916882,289639.985029,289379.966369,287617.370063,283550.512771,279328.232873,276539.655481,274463.596472,270260.216846,262951.900063,255677.500012,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
875,CCGT,-0.00694477673792,1.2823016833,40.8435360734,51.0281290849,73.5041483652,44.1571732995,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,606837.170603,953.806080394,0.0,0.0,6420337.26498,0.0409927398505,48.3117817094,109230.690709,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4195.04544255,4158.10410886,4110.09119958,4107.07963332,4126.30335444,4239.30081333,4396.58473338,4497.32912615,4609.47346775,4709.27576416,4782.45251474,4821.93455646,4847.21256799,4874.16333584,4890.03464521,4885.64471177,4855.88653802,4787.22518571,4715.93981059,4668.85984661,4633.80943575,4562.84315672,4439.45576507,4316.64099462,246575.44879,244404.119288,241582.027175,241405.014003,242534.941611,249176.681139,258421.48044,264343.01197,270934.60716,276800.76436,281101.931144,283422.597819,284908.383163,286492.489406,287425.369702,287167.33917,285418.219846,281382.458138,277192.4622,274425.20654,272365.021279,268193.781101,260941.344413,253722.565128,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
876,CCGT,-0.00694477673792,1.2823016833,40.8435360734,53.3589629544,82.9616804634,45.2703204135,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,580329.222319,953.806080394,0.0,0.0,6139883.17213,0.0400392283808,50.5185398078,104459.260017,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4011.79686611,3976.46920906,3930.55360656,3927.67359197,3946.05757975,4054.11906744,4204.53248875,4300.87615051,4408.1217869,4503.56450509,4573.54473836,4611.30211988,4635.47593368,4661.24943422,4676.42745079,4672.22927905,4643.77100611,4578.10892883,4509.93745169,4464.91404145,4431.39470766,4363.5283878,4245.53082188,4128.08086385,235804.504686,233728.02351,231029.20643,230859.925572,231940.495521,238292.109631,247133.076283,252795.942624,259099.602808,264709.513688,268822.796288,271042.091268,272462.974324,273977.883412,274870.013496,274623.254291,272950.540248,269091.069261,265084.101327,262437.725325,260467.533373,256478.501905,249542.867197,242639.419664,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
877,CCGT,-0.00694477673792,1.2823016833,40.8435360734,51.3621100728,51.902409294,44.8602605783,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,602891.225286,953.806080394,0.0,0.0,6378589.16353,0.0408508011354,48.6279841035,108520.420552,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4167.76725208,4131.06612861,4083.36542221,4080.37343859,4099.47215789,4211.73485329,4367.99603813,4468.0853427,4579.50046819,4678.65380237,4751.35472274,4790.58003336,4815.69367518,4842.46919625,4858.23730279,4853.87591479,4824.31124291,4756.09635952,4685.27451599,4638.50068844,4603.6781921,4533.17336973,4410.58830187,4288.57213177,244972.097372,242814.886893,240011.145372,239835.283224,240957.863503,247556.415266,256741.100463,262624.127365,269172.860853,275000.873495,279274.072037,281579.648628,283055.772686,284629.578313,285556.392575,285300.039881,283562.294166,279552.77491,275390.024328,272640.762687,270593.973736,266449.856954,259244.579077,252072.739745,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
878,CCGT,-0.00694477673792,1.2823016833,40.8435360734,52.15901247,82.0694056563,49.4436379909,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293187.063788,593699.311724,953.674837065,13.0831901482,0.0,6281338.71803,0.0405203199172,49.3830897221,106865.87611,0.000586289343211,-0.000413710656787,0.0,0.0,0.0137599593559,0.00446240362011,0.467422555714,4104.5043634,4068.62441118,4021.77396154,4018.64585524,4037.23460313,4147.45179258,4301.26862404,4399.82176115,4509.5433165,4607.20708222,4678.76197627,4717.39048037,4742.11793722,4768.48449516,4784.02055346,4779.71681612,4750.60384293,4683.43116878,4613.69136445,4567.63216269,4533.34169581,4463.93778599,4343.36556191,4223.30449809,241253.64536,239144.701502,236390.936184,236207.073047,237299.678339,243777.999808,252819.011346,258611.745739,265060.934937,270801.394055,275007.231716,277277.729346,278731.15431,280280.921993,281194.096976,280941.132859,279229.93699,275281.676476,271182.525755,268475.268229,266459.750787,262380.343199,255293.375806,248236.453277,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
879,CCGT,-0.00694477673792,1.2823016833,40.8435360734,53.453218366,67.1276405253,39.7854572305,1260.0,11.11,3.54,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,579305.913126,953.806080394,0.0,0.0,6129056.56088,0.0400024191551,50.6077777821,104275.064363,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4004.72276325,3969.45740035,3923.622762,3920.7478258,3939.09939664,4046.97033677,4197.11853029,4293.29230683,4400.34883428,4495.62325591,4565.48009127,4603.17089424,4627.30208175,4653.03013523,4668.18138801,4663.99061901,4635.58252727,4570.03623359,4501.98496494,4457.04094561,4423.58071732,4355.83406785,4238.04457003,4120.80171447,235388.70464,233315.884976,230621.826788,230452.844428,231531.50898,237871.923128,246697.300281,252350.181146,258642.725926,264242.744709,268348.774254,270564.155895,271982.533472,273494.771282,274385.328251,274139.004162,272469.239658,268616.574174,264616.671828,261974.962248,260008.244385,256026.246877,249102.841949,242211.56744,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
